# timestamp, timestep, pktv4counts, pktv6counts
1548997351.469778, 1509, 13829, 119
1548997351.569778, 1510, 13997, 299
1548997351.669778, 1511, 12634, 292
1548997351.769778, 1512, 11372, 251
1548997351.869778, 1513, 13567, 204
1548997351.969778, 1514, 14041, 411
1548997352.069777, 1515, 14586, 453
1548997352.169777, 1516, 13826, 509
1548997352.269777, 1517, 11278, 519
1548997352.369777, 1518, 12450, 367
1548997352.469777, 1519, 12694, 295
1548997352.569777, 1520, 13352, 357
1548997352.669777, 1521, 12309, 208
1548997352.769777, 1522, 11387, 349
1548997352.869777, 1523, 11910, 294
1548997352.969777, 1524, 14215, 156
1548997353.069777, 1525, 14407, 94
1548997353.169776, 1526, 14020, 114
1548997353.269776, 1527, 12077, 432
1548997353.369776, 1528, 11719, 288
1548997353.469776, 1529, 10323, 288
1548997353.569776, 1530, 11082, 251
1548997353.669776, 1531, 11855, 203
1548997353.769776, 1532, 12961, 191
1548997353.869776, 1533, 13725, 124
1548997353.969776, 1534, 15019, 151
1548997354.069776, 1535, 12435, 464
1548997354.169775, 1536, 13159, 410
1548997354.269775, 1537, 12820, 315
1548997354.369775, 1538, 14195, 179
1548997354.469775, 1539, 13836, 246
1548997354.569775, 1540, 12226, 280
1548997354.669775, 1541, 12774, 233
1548997354.769775, 1542, 13638, 246
1548997354.869775, 1543, 14920, 326
1548997354.969775, 1544, 14393, 247
1548997355.069775, 1545, 13706, 128
1548997355.169775, 1546, 13900, 221
1548997355.269774, 1547, 12509, 138
1548997355.369774, 1548, 12786, 133
1548997355.469774, 1549, 13959, 182
1548997355.569774, 1550, 13949, 390
1548997355.669774, 1551, 12213, 324
1548997355.769774, 1552, 14327, 220
1548997355.869774, 1553, 14440, 268
1548997355.969774, 1554, 12409, 234
1548997356.069774, 1555, 11006, 260
1548997356.169774, 1556, 12939, 206
1548997356.269773, 1557, 13243, 273
1548997356.369773, 1558, 12024, 200
1548997356.469773, 1559, 11693, 189
1548997356.569773, 1560, 11902, 335
1548997356.669773, 1561, 12855, 132
1548997356.769773, 1562, 14027, 225
1548997356.869773, 1563, 14339, 317
1548997356.969773, 1564, 14962, 204
1548997357.069773, 1565, 14150, 271
1548997357.169773, 1566, 12352, 194
1548997357.269773, 1567, 13838, 564
1548997357.369772, 1568, 11676, 261
1548997357.469772, 1569, 12464, 352
1548997357.569772, 1570, 13571, 367
1548997357.669772, 1571, 14414, 244
1548997357.769772, 1572, 14398, 407
1548997357.869772, 1573, 13576, 284
1548997357.969772, 1574, 11813, 378
1548997358.069772, 1575, 10577, 328
1548997358.169772, 1576, 10836, 311
1548997358.269772, 1577, 10657, 232
1548997358.369771, 1578, 10009, 282
1548997358.469771, 1579, 12871, 452
1548997358.569771, 1580, 12033, 423
1548997358.669771, 1581, 14182, 265
1548997358.769771, 1582, 13249, 346
1548997358.869771, 1583, 12886, 247
1548997358.969771, 1584, 12475, 723
1548997359.069771, 1585, 13068, 921
1548997359.169771, 1586, 12923, 863
1548997359.269771, 1587, 12392, 1147
1548997359.369771, 1588, 12942, 1166
1548997359.469770, 1589, 13278, 1135
1548997359.569770, 1590, 13118, 1187
1548997359.669770, 1591, 11596, 1066
1548997359.769770, 1592, 11861, 1052
1548997359.869770, 1593, 12559, 1257
1548997359.969770, 1594, 13617, 1093
1548997360.069770, 1595, 12666, 1088
1548997360.169770, 1596, 11804, 1022
1548997360.269770, 1597, 12412, 1392
1548997360.369770, 1598, 14214, 572
1548997360.469769, 1599, 14195, 828
1548997360.569769, 1600, 13276, 1746
1548997360.669769, 1601, 13148, 1083
1548997360.769769, 1602, 11607, 1234
1548997360.869769, 1603, 11943, 1157
1548997360.969769, 1604, 12291, 1124
1548997361.069769, 1605, 11230, 1593
1548997361.169769, 1606, 12640, 616
1548997361.269769, 1607, 12474, 1531
1548997361.369769, 1608, 13878, 676
1548997361.469769, 1609, 13398, 1759
1548997361.569768, 1610, 13211, 1095
1548997361.669768, 1611, 13686, 1344
1548997361.769768, 1612, 13826, 852
1548997361.869768, 1613, 12528, 1814
1548997361.969768, 1614, 12350, 1336
1548997362.069768, 1615, 13675, 952
1548997362.169768, 1616, 13028, 997
1548997362.269768, 1617, 12577, 1460
1548997362.369768, 1618, 12686, 542
1548997362.469768, 1619, 11560, 1431
1548997362.569767, 1620, 14998, 389
1548997362.669767, 1621, 13875, 1951
1548997362.769767, 1622, 14125, 812
1548997362.869767, 1623, 12666, 865
1548997362.969767, 1624, 12422, 1480
1548997363.069767, 1625, 14144, 472
1548997363.169767, 1626, 13022, 1310
1548997363.269767, 1627, 14543, 715
1548997363.369767, 1628, 12643, 1415
1548997363.469767, 1629, 13388, 509
1548997363.569767, 1630, 12686, 275
1548997363.669766, 1631, 12386, 244
1548997363.769766, 1632, 11258, 213
1548997363.869766, 1633, 11332, 258
1548997363.969766, 1634, 13169, 327
1548997364.069766, 1635, 13632, 423
1548997364.169766, 1636, 12394, 209
1548997364.269766, 1637, 9627, 564
1548997364.369766, 1638, 8412, 430
1548997364.469766, 1639, 11208, 430
1548997364.569766, 1640, 11101, 362
1548997364.669765, 1641, 12860, 350
1548997364.769765, 1642, 12901, 717
1548997364.869765, 1643, 13116, 960
1548997364.969765, 1644, 13705, 352
1548997365.069765, 1645, 10650, 559
1548997365.169765, 1646, 10848, 734
1548997365.269765, 1647, 11088, 1098
1548997365.369765, 1648, 11729, 494
1548997365.469765, 1649, 11737, 712
1548997365.569765, 1650, 11155, 613
1548997365.669765, 1651, 11757, 631
1548997365.769764, 1652, 12994, 454
1548997365.869764, 1653, 12914, 496
1548997365.969764, 1654, 13932, 574
1548997366.069764, 1655, 11007, 360
1548997366.169764, 1656, 12461, 399
1548997366.269764, 1657, 12297, 281
1548997366.369764, 1658, 13652, 430
1548997366.469764, 1659, 14133, 298
1548997366.569764, 1660, 14349, 408
1548997366.669764, 1661, 12855, 240
1548997366.769763, 1662, 13648, 467
1548997366.869763, 1663, 14089, 270
1548997366.969763, 1664, 14774, 437
1548997367.069763, 1665, 12023, 363
1548997367.169763, 1666, 11534, 327
1548997367.269763, 1667, 10892, 312
1548997367.369763, 1668, 11402, 233
1548997367.469763, 1669, 12234, 361
1548997367.569763, 1670, 12823, 459
1548997367.669763, 1671, 14247, 283
1548997367.769763, 1672, 12592, 236
1548997367.869762, 1673, 12615, 564
1548997367.969762, 1674, 12734, 465
1548997368.069762, 1675, 13597, 254
1548997368.169762, 1676, 11101, 101
1548997368.269762, 1677, 12870, 94
1548997368.369762, 1678, 13474, 127
1548997368.469762, 1679, 12158, 178
1548997368.569762, 1680, 11825, 755
1548997368.669762, 1681, 13804, 358
1548997368.769762, 1682, 13956, 241
1548997368.869761, 1683, 14749, 121
1548997368.969761, 1684, 13570, 92
1548997369.069761, 1685, 12840, 379
1548997369.169761, 1686, 12975, 293
1548997369.269761, 1687, 13736, 372
1548997369.369761, 1688, 11515, 258
1548997369.469761, 1689, 13172, 272
1548997369.569761, 1690, 12175, 543
1548997369.669761, 1691, 13269, 660
1548997369.769761, 1692, 13059, 296
1548997369.869761, 1693, 13430, 849
1548997369.969760, 1694, 12027, 483
1548997370.069760, 1695, 9968, 287
1548997370.169760, 1696, 11328, 397
1548997370.269760, 1697, 11405, 382
1548997370.369760, 1698, 10226, 323
1548997370.469760, 1699, 13123, 155
1548997370.569760, 1700, 12535, 323
1548997370.669760, 1701, 12436, 602
1548997370.769760, 1702, 10301, 108
1548997370.869760, 1703, 9195, 146
1548997370.969759, 1704, 10102, 275
1548997371.069759, 1705, 10238, 372
1548997371.169759, 1706, 12059, 1010
1548997371.269759, 1707, 11670, 468
1548997371.369759, 1708, 12712, 420
1548997371.469759, 1709, 12690, 457
1548997371.569759, 1710, 13177, 279
1548997371.669759, 1711, 14271, 186
1548997371.769759, 1712, 13197, 173
1548997371.869759, 1713, 13228, 264
1548997371.969759, 1714, 14505, 306
1548997372.069758, 1715, 12066, 185
1548997372.169758, 1716, 11692, 81
1548997372.269758, 1717, 13818, 293
1548997372.369758, 1718, 13680, 397
1548997372.469758, 1719, 14177, 389
1548997372.569758, 1720, 13544, 281
1548997372.669758, 1721, 10942, 195
1548997372.769758, 1722, 13197, 96
1548997372.869758, 1723, 12602, 451
1548997372.969758, 1724, 12225, 404
1548997373.069757, 1725, 13892, 292
1548997373.169757, 1726, 13769, 224
1548997373.269757, 1727, 14049, 187
1548997373.369757, 1728, 13607, 339
1548997373.469757, 1729, 12035, 215
1548997373.569757, 1730, 10584, 263
1548997373.669757, 1731, 10391, 305
1548997373.769757, 1732, 10815, 240
1548997373.869757, 1733, 12739, 249
1548997373.969757, 1734, 12729, 93
1548997374.069757, 1735, 10764, 112
1548997374.169756, 1736, 11669, 78
1548997374.269756, 1737, 13204, 111
1548997374.369756, 1738, 11241, 116
1548997374.469756, 1739, 11497, 90
1548997374.569756, 1740, 11977, 107
1548997374.669756, 1741, 12068, 61
1548997374.769756, 1742, 10675, 95
1548997374.869756, 1743, 11655, 92
1548997374.969756, 1744, 13672, 64
1548997375.069756, 1745, 13331, 87
1548997375.169755, 1746, 12512, 61
1548997375.269755, 1747, 12998, 208
1548997375.369755, 1748, 9837, 150
1548997375.469755, 1749, 11396, 234
1548997375.569755, 1750, 12168, 93
1548997375.669755, 1751, 16071, 86
1548997375.769755, 1752, 16128, 141
1548997375.869755, 1753, 16088, 175
1548997375.969755, 1754, 11948, 191
1548997376.069755, 1755, 13301, 248
1548997376.169755, 1756, 13697, 240
1548997376.269754, 1757, 13831, 321
1548997376.369754, 1758, 13873, 190
1548997376.469754, 1759, 13674, 165
1548997376.569754, 1760, 13631, 97
1548997376.669754, 1761, 13617, 335
1548997376.769754, 1762, 13316, 570
1548997376.869754, 1763, 14204, 103
1548997376.969754, 1764, 14051, 107
1548997377.069754, 1765, 12267, 200
1548997377.169754, 1766, 13249, 110
1548997377.269753, 1767, 12585, 909
1548997377.369753, 1768, 13961, 777
1548997377.469753, 1769, 10899, 346
1548997377.569753, 1770, 11393, 342
1548997377.669753, 1771, 12493, 342
1548997377.769753, 1772, 11933, 348
1548997377.869753, 1773, 11700, 266
1548997377.969753, 1774, 11531, 294
1548997378.069753, 1775, 12976, 534
1548997378.169753, 1776, 13821, 144
1548997378.269753, 1777, 14010, 148
1548997378.369752, 1778, 13332, 260
1548997378.469752, 1779, 11597, 380
1548997378.569752, 1780, 10768, 478
1548997378.669752, 1781, 11522, 239
1548997378.769752, 1782, 12029, 171
1548997378.869752, 1783, 13854, 126
1548997378.969752, 1784, 14278, 414
1548997379.069752, 1785, 11892, 163
1548997379.169752, 1786, 11783, 95
1548997379.269752, 1787, 13609, 307
1548997379.369751, 1788, 13575, 306
1548997379.469751, 1789, 14023, 198
1548997379.569751, 1790, 13403, 171
1548997379.669751, 1791, 14119, 433
1548997379.769751, 1792, 13367, 607
1548997379.869751, 1793, 11928, 168
1548997379.969751, 1794, 10565, 182
1548997380.069751, 1795, 11071, 238
1548997380.169751, 1796, 10394, 309
1548997380.269751, 1797, 10732, 183
1548997380.369750, 1798, 11986, 1350
1548997380.469750, 1799, 11162, 1068
1548997380.569750, 1800, 10982, 195
1548997380.669750, 1801, 11180, 314
1548997380.769750, 1802, 12235, 158
1548997380.869750, 1803, 12546, 331
1548997380.969750, 1804, 11524, 167
1548997381.069750, 1805, 11509, 445
1548997381.169750, 1806, 11806, 428
1548997381.269750, 1807, 12828, 568
1548997381.369750, 1808, 13474, 992
1548997381.469749, 1809, 11809, 564
1548997381.569749, 1810, 12650, 626
1548997381.669749, 1811, 13136, 560
1548997381.769749, 1812, 13744, 365
1548997381.869749, 1813, 10870, 329
1548997381.969749, 1814, 13087, 326
1548997382.069749, 1815, 10578, 302
1548997382.169749, 1816, 11929, 443
1548997382.269749, 1817, 11671, 242
1548997382.369749, 1818, 12935, 188
1548997382.469748, 1819, 12154, 250
1548997382.569748, 1820, 11574, 230
1548997382.669748, 1821, 11338, 201
1548997382.769748, 1822, 11887, 445
1548997382.869748, 1823, 11487, 883
1548997382.969748, 1824, 11536, 543
1548997383.069748, 1825, 10834, 218
1548997383.169748, 1826, 11942, 472
1548997383.269748, 1827, 12781, 332
1548997383.369748, 1828, 14281, 190
1548997383.469748, 1829, 13912, 207
1548997383.569747, 1830, 12394, 213
1548997383.669747, 1831, 14167, 304
1548997383.769747, 1832, 13287, 517
1548997383.869747, 1833, 11804, 356
1548997383.969747, 1834, 13773, 456
1548997384.069747, 1835, 14430, 471
1548997384.169747, 1836, 13310, 426
1548997384.269747, 1837, 14374, 644
1548997384.369747, 1838, 13651, 563
1548997384.469747, 1839, 13715, 478
1548997384.569746, 1840, 13766, 551
1548997384.669746, 1841, 13293, 834
1548997384.769746, 1842, 13723, 890
1548997384.869746, 1843, 12959, 529
1548997384.969746, 1844, 14271, 443
1548997385.069746, 1845, 13328, 215
1548997385.169746, 1846, 14142, 379
1548997385.269746, 1847, 14202, 959
1548997385.369746, 1848, 12495, 946
1548997385.469746, 1849, 13720, 1193
1548997385.569746, 1850, 13305, 1018
1548997385.669745, 1851, 12695, 1347
1548997385.769745, 1852, 13389, 654
1548997385.869745, 1853, 13904, 350
1548997385.969745, 1854, 13114, 326
1548997386.069745, 1855, 13321, 739
1548997386.169745, 1856, 12875, 893
1548997386.269745, 1857, 13162, 931
1548997386.369745, 1858, 13225, 874
1548997386.469745, 1859, 13057, 769
1548997386.569745, 1860, 12728, 1057
1548997386.669744, 1861, 13884, 625
1548997386.769744, 1862, 13117, 318
1548997386.869744, 1863, 13560, 476
1548997386.969744, 1864, 13937, 378
1548997387.069744, 1865, 13284, 390
1548997387.169744, 1866, 13173, 367
1548997387.269744, 1867, 14282, 385
1548997387.369744, 1868, 13878, 316
1548997387.469744, 1869, 13741, 217
1548997387.569744, 1870, 14176, 187
1548997387.669744, 1871, 13752, 171
1548997387.769743, 1872, 13951, 74
1548997387.869743, 1873, 12736, 232
1548997387.969743, 1874, 15130, 634
1548997388.069743, 1875, 13496, 1021
1548997388.169743, 1876, 13800, 411
1548997388.269743, 1877, 14382, 153
1548997388.369743, 1878, 13503, 268
1548997388.469743, 1879, 11436, 156
1548997388.569743, 1880, 14070, 94
1548997388.669743, 1881, 13634, 235
1548997388.769742, 1882, 8594, 205
1548997388.869742, 1883, 11835, 135
1548997388.969742, 1884, 13957, 152
1548997389.069742, 1885, 14016, 213
1548997389.169742, 1886, 12483, 131
1548997389.269742, 1887, 13707, 117
1548997389.369742, 1888, 13998, 192
1548997389.469742, 1889, 13378, 179
1548997389.569742, 1890, 13605, 213
1548997389.669742, 1891, 13318, 655
1548997389.769742, 1892, 13465, 434
1548997389.869741, 1893, 12608, 236
1548997389.969741, 1894, 13357, 181
1548997390.069741, 1895, 13648, 94
1548997390.169741, 1896, 13735, 231
1548997390.269741, 1897, 13837, 239
1548997390.369741, 1898, 13696, 275
1548997390.469741, 1899, 13804, 171
1548997390.569741, 1900, 13789, 209
1548997390.669741, 1901, 11269, 474
1548997390.769741, 1902, 10795, 299
1548997390.869740, 1903, 11672, 244
1548997390.969740, 1904, 14800, 236
1548997391.069740, 1905, 12847, 248
1548997391.169740, 1906, 13782, 380
1548997391.269740, 1907, 14033, 330
1548997391.369740, 1908, 13582, 382
1548997391.469740, 1909, 13762, 520
1548997391.569740, 1910, 13545, 590
1548997391.669740, 1911, 13117, 382
1548997391.769740, 1912, 13568, 569
1548997391.869740, 1913, 13567, 669
1548997391.969739, 1914, 11844, 234
1548997392.069739, 1915, 14768, 130
1548997392.169739, 1916, 14083, 258
1548997392.269739, 1917, 13183, 199
1548997392.369739, 1918, 14276, 116
1548997392.469739, 1919, 13871, 145
1548997392.569739, 1920, 13147, 351
1548997392.669739, 1921, 12236, 325
1548997392.769739, 1922, 15984, 281
1548997392.869739, 1923, 14546, 325
1548997392.969738, 1924, 14483, 271
1548997393.069738, 1925, 14108, 239
1548997393.169738, 1926, 13917, 159
1548997393.269738, 1927, 14738, 416
1548997393.369738, 1928, 14821, 332
1548997393.469738, 1929, 15501, 321
1548997393.569738, 1930, 12847, 292
1548997393.669738, 1931, 12665, 424
1548997393.769738, 1932, 13959, 276
1548997393.869738, 1933, 13992, 370
1548997393.969738, 1934, 14471, 603
1548997394.069737, 1935, 13557, 986
1548997394.169737, 1936, 14108, 382
1548997394.269737, 1937, 13989, 244
1548997394.369737, 1938, 14071, 370
1548997394.469737, 1939, 14159, 197
1548997394.569737, 1940, 13608, 293
1548997394.669737, 1941, 15056, 274
1548997394.769737, 1942, 14251, 285
1548997394.869737, 1943, 14533, 137
1548997394.969737, 1944, 14173, 213
1548997395.069736, 1945, 13823, 220
1548997395.169736, 1946, 14010, 171
1548997395.269736, 1947, 14718, 152
1548997395.369736, 1948, 14438, 166
1548997395.469736, 1949, 13974, 174
1548997395.569736, 1950, 14105, 375
1548997395.669736, 1951, 14410, 427
1548997395.769736, 1952, 13115, 484
1548997395.869736, 1953, 14362, 359
1548997395.969736, 1954, 15261, 279
1548997396.069736, 1955, 14569, 494
1548997396.169735, 1956, 14142, 293
1548997396.269735, 1957, 14433, 421
1548997396.369735, 1958, 14683, 365
1548997396.469735, 1959, 14697, 240
1548997396.569735, 1960, 14348, 400
1548997396.669735, 1961, 14551, 537
1548997396.769735, 1962, 14157, 805
1548997396.869735, 1963, 13534, 488
1548997396.969735, 1964, 14904, 331
1548997397.069735, 1965, 14695, 373
1548997397.169734, 1966, 14637, 170
1548997397.269734, 1967, 14644, 219
1548997397.369734, 1968, 14322, 260
1548997397.469734, 1969, 13972, 233
1548997397.569734, 1970, 14328, 245
1548997397.669734, 1971, 14006, 282
1548997397.769734, 1972, 13087, 337
1548997397.869734, 1973, 14007, 347
1548997397.969734, 1974, 13488, 334
1548997398.069734, 1975, 13889, 430
1548997398.169734, 1976, 13803, 323
1548997398.269733, 1977, 14552, 445
1548997398.369733, 1978, 14119, 463
1548997398.469733, 1979, 13982, 599
1548997398.569733, 1980, 13726, 487
1548997398.669733, 1981, 13497, 667
1548997398.769733, 1982, 13614, 456
1548997398.869733, 1983, 13989, 447
1548997398.969733, 1984, 13981, 444
1548997399.069733, 1985, 14022, 427
1548997399.169733, 1986, 13335, 345
1548997399.269732, 1987, 14550, 371
1548997399.369732, 1988, 13642, 343
1548997399.469732, 1989, 13883, 232
1548997399.569732, 1990, 13815, 300
1548997399.669732, 1991, 13403, 198
1548997399.769732, 1992, 14553, 376
1548997399.869732, 1993, 13605, 267
1548997399.969732, 1994, 14531, 347
1548997400.069732, 1995, 12956, 275
1548997400.169732, 1996, 13833, 226
1548997400.269732, 1997, 14103, 347
1548997400.369731, 1998, 13921, 312
1548997400.469731, 1999, 13969, 427
1548997400.569731, 2000, 13402, 672
1548997400.669731, 2001, 13826, 487
1548997400.769731, 2002, 13990, 279
1548997400.869731, 2003, 14341, 296
1548997400.969731, 2004, 13819, 347
1548997401.069731, 2005, 13924, 475
1548997401.169731, 2006, 13076, 274
1548997401.269731, 2007, 14130, 358
1548997401.369730, 2008, 13648, 368
1548997401.469730, 2009, 13615, 379
1548997401.569730, 2010, 13451, 483
1548997401.669730, 2011, 13323, 518
1548997401.769730, 2012, 12459, 449
1548997401.869730, 2013, 12958, 380
1548997401.969730, 2014, 14005, 494
1548997402.069730, 2015, 12010, 1259
1548997402.169730, 2016, 12928, 329
1548997402.269730, 2017, 14124, 394
1548997402.369730, 2018, 13283, 301
1548997402.469729, 2019, 14011, 371
1548997402.569729, 2020, 12994, 304
1548997402.669729, 2021, 13390, 348
1548997402.769729, 2022, 13435, 290
1548997402.869729, 2023, 12213, 332
1548997402.969729, 2024, 12023, 337
1548997403.069729, 2025, 13304, 437
1548997403.169729, 2026, 13885, 416
1548997403.269729, 2027, 14020, 460
1548997403.369729, 2028, 14336, 354
1548997403.469728, 2029, 13464, 346
1548997403.569728, 2030, 14793, 354
1548997403.669728, 2031, 14337, 739
1548997403.769728, 2032, 14193, 389
1548997403.869728, 2033, 14567, 348
1548997403.969728, 2034, 13725, 297
1548997404.069728, 2035, 14702, 308
1548997404.169728, 2036, 12871, 408
1548997404.269728, 2037, 14037, 495
1548997404.369728, 2038, 14000, 516
1548997404.469728, 2039, 14048, 808
1548997404.569727, 2040, 13865, 656
1548997404.669727, 2041, 14276, 537
1548997404.769727, 2042, 14118, 512
1548997404.869727, 2043, 13719, 531
1548997404.969727, 2044, 14443, 376
1548997405.069727, 2045, 14087, 510
1548997405.169727, 2046, 13829, 481
1548997405.269727, 2047, 13804, 624
1548997405.369727, 2048, 14081, 448
1548997405.469727, 2049, 14284, 453
1548997405.569726, 2050, 13375, 356
1548997405.669726, 2051, 14310, 352
1548997405.769726, 2052, 13887, 349
1548997405.869726, 2053, 13902, 341
1548997405.969726, 2054, 12544, 1139
1548997406.069726, 2055, 13528, 792
1548997406.169726, 2056, 14203, 283
1548997406.269726, 2057, 14680, 128
1548997406.369726, 2058, 14305, 263
1548997406.469726, 2059, 12956, 210
1548997406.569726, 2060, 14397, 637
1548997406.669725, 2061, 13391, 432
1548997406.769725, 2062, 13622, 521
1548997406.869725, 2063, 12860, 745
1548997406.969725, 2064, 10540, 851
1548997407.069725, 2065, 13071, 938
1548997407.169725, 2066, 13087, 950
1548997407.269725, 2067, 13390, 536
1548997407.369725, 2068, 13639, 848
1548997407.469725, 2069, 13463, 835
1548997407.569725, 2070, 13793, 393
1548997407.669724, 2071, 14179, 434
1548997407.769724, 2072, 14032, 436
1548997407.869724, 2073, 11955, 532
1548997407.969724, 2074, 12857, 420
1548997408.069724, 2075, 13684, 417
1548997408.169724, 2076, 13835, 462
1548997408.269724, 2077, 14040, 459
1548997408.369724, 2078, 14014, 406
1548997408.469724, 2079, 14211, 609
1548997408.569724, 2080, 13673, 854
1548997408.669724, 2081, 13906, 512
1548997408.769723, 2082, 14484, 252
1548997408.869723, 2083, 14091, 266
1548997408.969723, 2084, 14039, 434
1548997409.069723, 2085, 13962, 100
1548997409.169723, 2086, 14961, 152
1548997409.269723, 2087, 13869, 355
1548997409.369723, 2088, 14078, 205
1548997409.469723, 2089, 13805, 169
1548997409.569723, 2090, 14901, 171
1548997409.669723, 2091, 14444, 148
1548997409.769722, 2092, 14311, 266
1548997409.869722, 2093, 14518, 339
1548997409.969722, 2094, 14067, 213
1548997410.069722, 2095, 14418, 269
1548997410.169722, 2096, 12912, 267
1548997410.269722, 2097, 10999, 133
1548997410.369722, 2098, 13528, 291
1548997410.469722, 2099, 14004, 323
1548997410.569722, 2100, 13719, 563
1548997410.669722, 2101, 13377, 1003
1548997410.769722, 2102, 14239, 316
1548997410.869721, 2103, 13875, 398
1548997410.969721, 2104, 13666, 415
1548997411.069721, 2105, 14038, 128
1548997411.169721, 2106, 14342, 103
1548997411.269721, 2107, 13402, 280
1548997411.369721, 2108, 10165, 237
1548997411.469721, 2109, 13440, 148
1548997411.569721, 2110, 13719, 93
1548997411.669721, 2111, 13883, 189
1548997411.769721, 2112, 13921, 161
1548997411.869720, 2113, 13332, 952
1548997411.969720, 2114, 14327, 127
1548997412.069720, 2115, 14228, 100
1548997412.169720, 2116, 14618, 152
1548997412.269720, 2117, 14692, 102
1548997412.369720, 2118, 14205, 115
1548997412.469720, 2119, 13731, 246
1548997412.569720, 2120, 13692, 120
1548997412.669720, 2121, 13778, 144
1548997412.769720, 2122, 13591, 123
1548997412.869720, 2123, 14120, 117
1548997412.969719, 2124, 12619, 704
1548997413.069719, 2125, 12633, 139
1548997413.169719, 2126, 13331, 281
1548997413.269719, 2127, 13559, 280
1548997413.369719, 2128, 13134, 108
1548997413.469719, 2129, 12817, 195
1548997413.569719, 2130, 14125, 198
1548997413.669719, 2131, 14123, 197
1548997413.769719, 2132, 13994, 204
1548997413.869719, 2133, 13198, 499
1548997413.969718, 2134, 14152, 775
1548997414.069718, 2135, 13358, 939
1548997414.169718, 2136, 13491, 252
1548997414.269718, 2137, 14079, 259
1548997414.369718, 2138, 14166, 221
1548997414.469718, 2139, 13693, 148
1548997414.569718, 2140, 10252, 217
1548997414.669718, 2141, 10356, 126
1548997414.769718, 2142, 13628, 135
1548997414.869718, 2143, 13785, 214
1548997414.969718, 2144, 13678, 151
1548997415.069717, 2145, 13636, 263
1548997415.169717, 2146, 14085, 276
1548997415.269717, 2147, 13855, 141
1548997415.369717, 2148, 13818, 111
1548997415.469717, 2149, 13182, 1109
1548997415.569717, 2150, 14575, 207
1548997415.669717, 2151, 14499, 136
1548997415.769717, 2152, 14321, 118
1548997415.869717, 2153, 14317, 138
1548997415.969717, 2154, 14886, 201
1548997416.069716, 2155, 14405, 399
1548997416.169716, 2156, 13951, 348
1548997416.269716, 2157, 14711, 441
1548997416.369716, 2158, 13929, 606
1548997416.469716, 2159, 14287, 458
1548997416.569716, 2160, 10676, 714
1548997416.669716, 2161, 10471, 703
1548997416.769716, 2162, 14288, 450
1548997416.869716, 2163, 14637, 549
1548997416.969716, 2164, 12980, 365
1548997417.069715, 2165, 11699, 381
1548997417.169715, 2166, 13835, 626
1548997417.269715, 2167, 13883, 599
1548997417.369715, 2168, 14123, 314
1548997417.469715, 2169, 14538, 351
1548997417.569715, 2170, 14046, 499
1548997417.669715, 2171, 14737, 477
1548997417.769715, 2172, 13468, 993
1548997417.869715, 2173, 12924, 1081
1548997417.969715, 2174, 14759, 408
1548997418.069715, 2175, 13376, 1086
1548997418.169714, 2176, 12978, 1560
1548997418.269714, 2177, 13823, 749
1548997418.369714, 2178, 9513, 973
1548997418.469714, 2179, 8660, 338
1548997418.569714, 2180, 13610, 409
1548997418.669714, 2181, 13845, 394
1548997418.769714, 2182, 14012, 242
1548997418.869714, 2183, 14102, 273
1548997418.969714, 2184, 13743, 136
1548997419.069714, 2185, 14120, 234
1548997419.169713, 2186, 14188, 369
1548997419.269713, 2187, 14052, 299
1548997419.369713, 2188, 14528, 331
1548997419.469713, 2189, 13915, 391
1548997419.569713, 2190, 14001, 562
1548997419.669713, 2191, 14099, 361
1548997419.769713, 2192, 12889, 1385
1548997419.869713, 2193, 13936, 403
1548997419.969713, 2194, 14289, 503
1548997420.069713, 2195, 13432, 901
1548997420.169713, 2196, 14530, 139
1548997420.269712, 2197, 14279, 195
1548997420.369712, 2198, 14023, 540
1548997420.469712, 2199, 9877, 227
1548997420.569712, 2200, 11129, 873
1548997420.669712, 2201, 14221, 130
1548997420.769712, 2202, 14286, 364
1548997420.869712, 2203, 14231, 519
1548997420.969712, 2204, 13555, 930
1548997421.069712, 2205, 14293, 517
1548997421.169712, 2206, 14697, 398
1548997421.269711, 2207, 13622, 373
1548997421.369711, 2208, 14418, 248
1548997421.469711, 2209, 13693, 378
1548997421.569711, 2210, 14088, 386
1548997421.669711, 2211, 13670, 383
1548997421.769711, 2212, 10701, 427
1548997421.869711, 2213, 12666, 290
1548997421.969711, 2214, 13921, 379
1548997422.069711, 2215, 13851, 387
1548997422.169711, 2216, 13997, 213
1548997422.269711, 2217, 13811, 369
1548997422.369710, 2218, 13533, 932
1548997422.469710, 2219, 14183, 358
1548997422.569710, 2220, 14187, 101
1548997422.669710, 2221, 14449, 495
1548997422.769710, 2222, 13744, 369
1548997422.869710, 2223, 13846, 323
1548997422.969710, 2224, 14280, 322
1548997423.069710, 2225, 13881, 252
1548997423.169710, 2226, 13609, 347
1548997423.269710, 2227, 14226, 290
1548997423.369709, 2228, 13891, 563
1548997423.469709, 2229, 13962, 468
1548997423.569709, 2230, 14463, 162
1548997423.669709, 2231, 14124, 243
1548997423.769709, 2232, 14127, 186
1548997423.869709, 2233, 14011, 279
1548997423.969709, 2234, 14161, 271
1548997424.069709, 2235, 13841, 352
1548997424.169709, 2236, 14333, 327
1548997424.269709, 2237, 14408, 248
1548997424.369709, 2238, 14393, 216
1548997424.469708, 2239, 13314, 1118
1548997424.569708, 2240, 14540, 393
1548997424.669708, 2241, 13778, 402
